cat,label,review
计算机,0,CPU差点意思。。要是P8600就爽拉。。不过价格摆在那里。。塑料感较强。。尤其是键盘部分。。触控板左键不大好按。。就是按一下可能没反应。。有点松松的。。可能有技巧。。呵呵。。
计算机,1,优点： 不错的本本，就是屏幕小点 不足： 不错的本本，就是屏幕小点
计算机,1,1.散热性能较好 2.多媒体触摸按钮很有新意，也方便操作 3.触摸板灵敏，本本做工不错，外观还行
计算机,1,1.在全民代工的前提下，我单方向希望制造商华硕比其他公司更知道从哪里控制和优化； 2.系统安装没有想的那么麻烦，除了驱动外。。。传说还可以直接使用ghost的，下次试试看； 3.性价比不错。
计算机,0,就是：带的驱动无法在xp上安装，提示无法安装。 安装xp之后，无显卡，网卡等驱动，很不好。
计算机,1,物美价廉！第一次在京东买东西，服务，发货速度都不错，重点是东西好，我是笔记本代工厂工作的，看得出来，是正品！！
计算机,0,如果能有蓝牙的话，就完美了，商务用没蓝牙还是不方便啊，有蓝牙那型号的又带摄像头。另外，我怎么没发现包装箱里有原装的包？大家不是都有的吗？
计算机,0,1.LED上下可视角太小，左右可视角好好；2.自带的扬声器声音小，音质差；3.风扇的声音偏大；4.自带的Vista系统太垃圾了，没有一点意义；5.塑料感太强了，感觉比较低端
计算机,1,电脑的外观，性能都没得说啊！相信以后是不会再选择其他品牌的电脑了！
计算机,0,风扇转的比较频，这好像是Acer通病，音质没49系列好，电源插口有点紧不太爽，每次拔出要花点力气，还有装系统比较麻烦，建议acer以后直接放个dos方便安装。
计算机,1,"性价比高,外观也很别致,官网也提供xp驱动,安装xp十分简单. 系统运行流畅,昨天装好了系统,今天拷几个游戏回去看看效果 15.4寸的机身能容纳更多键位,使用起来更加方便."
计算机,1,1.价廉，配置足够女友用 2.散热不错，噪声低 3.加装内存方便 4.完美屏
计算机,0,驱动程序安装比较麻烦，XP安装声卡驱动的时候老不成功，后来发现是没有打HD声卡的补丁，郁闷了半天！呵呵
计算机,1,送给老婆，外观很漂亮，配置也均衡，该有的都有了，对得起这个价位了
计算机,0,"用的是Linux系统,一般用户需要重装,缺少蓝牙模块,电池使用时间稍短,发热量较大"
计算机,0,LINUX系统操作还是不太习惯，另外不能把WINDOWS的文件和LINUX文件互通，所以也会有一些不方便的
计算机,1,性价比比较高了，又送包又送杀毒软件，再加上买的鼠标，鼠标垫，清洁套装，再加上50的券，加起来还不到4200。是看2个师姐都用了这款还不错才决定买的
计算机,1,不错的东西，拿回来，第一感觉就是好东西！包装正规，没有拆封！打开外层纸箱，里面是精美的中包装！拿出电脑，真是超我的想象。东西很漂亮！是大厂货的风范，中规中矩，气派不张扬，自己加了根2g的ddr3，1066的内存！安装的是深度的系统！半个小时全部搞定。家里的ld都说这个本本值！我自已有一个x200，感觉也差不多，！
计算机,1,是给老爸买的，因为屏幕足够大。 需要自己安装系统，XP的驱动是在网站上下载下来的，花了一点时间。 给老爸用，老爸蛮满意的了。家用很好，性能足够。 外观中庸，的确有明显的塑料的感觉。但是老爸用的更注重的是性能和使用。 推荐。
计算机,0,"没有光驱,重装Windows需要外接光驱,对于电脑新手会很麻烦(没什么人会用Linux吧)"
计算机,0,电源适配器太热了。出风口可以烤鸭。驱动太难找了。CPU的温度没有低于65，一般都维持在75左右，还没有玩游戏呢
计算机,0,7合一读卡器这样的东西 我估计所有的消费者都以为是外置的另送的吧 还红字 有点忽悠人的嫌疑  其实是笔记本上的一个SD的插槽 基本上所有的电脑都有的
计算机,0,"就linux系统不爽. 就算是linux, 麻烦装个图形界面啊, 什么ubuntu之类的水表搞一个也不错..."
计算机,1,性价比高，风扇声音较小，使用office风扇基本不响，第一个本，满意
计算机,1,性价比高，机器做工大方，合金手托板，驱动程序好找，就是系统难装，
计算机,1,性价比不错，外观也还不错，送的东西挺多的，还用了一张3000-150的券，挺划算的
计算机,1,17点下单，第二天9点多就收到货，发货速度赞一个。 特别喜欢小红帽，整个机器也比较大气。散热优良。 完美屏。 钢琴烤漆让你出差不用带镜子。
计算机,1,"纳入了全新的高强度工程塑料+钢琴烤漆外壳设计，的确在视觉上给用户带来了新意的十足的时尚感;T6570双核处理器，为最新45纳米工艺,独立显卡;其上方备配高清摄像头，便于用户更好的进行商务会议;LED背光屏幕，更加环保省电"
计算机,1,用了一个50元券，花了2649入手的，价格而言是无敌了，当然你要是3199入手，价格上就没有优势了，产品秉承了华硕的一贯品质，各方面做工都优于MSI的，为什么要拿微星的来比较，因为之前我买过微星的U90和U100各一台，应该是具有发言权的，电池更是达到了难以想象的八小时以上，作为上网本，基本上可以横扫其他品牌了，2649的性价比超乎想象！！
计算机,1,我一直使用ThinkPad，从最初的380D到T系列，再到最近公司配的X200，得心应手。本台机子是为老婆买的，老婆很喜欢。
计算机,1,配置比价均衡，玩一般的游戏应该也撑的住了。硬盘250G的比较大了，可以多放好多东西。网络摄像头130万像素摄像头，读卡器，无线网卡该有的基本上都有了。  独立显卡ATI Mobility Radeon HD 3470 显存容量 独立256MB 算是同价位中比较高的芯片了。 华硕还是挺专业的！
计算机,1,1.小巧精致，延续了THINKPAD的风格 2.东西质量没的说，送过来的时候是全新未拆的 3.京东的服务不错，有发票，送货及时
计算机,1,美观，大方，不容易粘指纹，散热很好，运气不错，是个完美屏，而且联想外包装是未被拆封的，心定了，运行起来声音很轻，一直以为京东会拆封检查，这次居然没有，哈哈，开心ing，而且现在V450正式XP驱动也出来了，除了安装XP耗费些流程时间，并没有遇见什么困难的问题，一路顺畅的把系统做到了自己适应的环境，除了无线网卡和读卡器尚未验证，其余全都作用良好，只有一些微小瑕疵。机器出厂日期：2009年4月18日
计算机,1,1、款式漂亮，键盘感觉很酷，商务气息十足。 2、性能价比强，双核＋2G内存＋320G硬盘＋512M独显只买5399。 3、整体散热控制还算满意。
计算机,1,1.外面钢琴烤漆，键盘旁是合金加凹陷设置，所以很漂亮！ 2.性价比高！ 3.奥特蓝星音质很好！
计算机,0,箱子外边贴了两个京东的货物编号，貌似发过一次货。包装也比较脏，不像新出厂的。虽然没有证据证明这个本本是旧货，但是总是感觉不爽，希望京东在以后的各个环节注意把关，不要被以次充好。
计算机,1,用过的所有笔记本中只有thikpad的温度是我可以接受的，连续使用10个小时以后键盘表面温度和开始一样
计算机,1,是LINUX系统 相当及其恶心 不知道这狗 日 的是什么想法 要强行逼我们使用啊 买了两台电脑 一个事VISTA系统  一个 是 LINUX  就没见一个XP的  网上销售这东西 最重要的是打架尽量不要涉及到售后服务这块 尽量是都搞好了相安无事 其实网上的售后服务比没有售后服务还差劲 我的THINKPAD SL400就是因为换货期间以为是键盘小问题就懒得换了
计算机,1,当然是超值啦，去太平洋买键盘膜的时候 那mm说买540系列的膜的人很多，可见超多人买这部，跟着群众走是没错的啦。
计算机,1,京东的配货速度是越来越快了，值得顶一个。东西也蛮不错的，完美屏，功能强大，实惠，是咱老百姓的极佳之选。在这个价位能有这样的机型，实在难得，京东加油。。。支持你、、、、、
计算机,0,我下单后就降价还送东西，这个我接受不了，还送包包~~，还不给申请价格保护，让人难以接受
计算机,1,样?不错..朋友陪我去自提货的.一看到机?朋友说颜色漂亮.但我自己是觉得外壳有点土土的.但是里面有点渐变的感觉很不错.键盘手感很好呢!
计算机,0,硬盘到手就发现一个坏块，因为是完美屏，没回京东换新，花了两天在本地换新硬盘，发票都不需要；电池衔接很松，可有1mm间隙；出厂时A、B面贴的保护膜太敷衍，太多气泡，虽然反正要撕掉，但说明厂家态度不严谨。
计算机,0,昨天才到我手里，今天上网就发现降价了100，这样心理真不平衡阿。。包装里只有很简单的关于保修之类的说明，其他的使用说明没有，有待自己慢慢摸索关于FN键了。
计算机,0,屏幕分辨率底，貌似不是LED屏而是LCD的，摄像头好像也没有130W有点像国产机30W的
计算机,0,内存偏小，不过送了1G，就是2G了，还是怀念XP系统，不过照情况看来预装系统vista是大势所趋了
计算机,0,电池稍微有点厚；包装里自带了一个内胆包，网页说明却没写，差点就多买一个；京东的网页更新速度太慢了，下了单子取了货，都用了快一个星期了，订单信息还是显示等待取货。。。。。。
计算机,0,降价也太快了吧！！！！！！别的华硕系列的如N80都没有这么快降价这么多，超出了我的心理承受极限了啊！@！！！！！
计算机,1,就是感觉没图片上的好看，散热也不错，右边的触摸键感觉有点设计失败啊， 还有就是有点厚，16：9的屏用来看开幕式正好，刚刚的，呵呵
计算机,1,续航能力是我看中的，配置也是所有上网本里最强的。京东的价格公道啊，呵呵。
计算机,0,1、机器厚度控制的不好，也太厚了点。 2、散热一般，尤其电源适配器比较热，让人感觉不太安全。 3、自带的linux系统，想装XP，格式化硬盘费了老劲，现在还有遗留症状，关机非常慢。
计算机,1,华硕品质，价格合理，质优价廉，外观美丽，配置较强，是大众消费者可以承受的，只是在此价位再装有操作系统就更超值了。赞一个
计算机,0,送货上门后发现电脑显示器的两边有缝隙；成型塑料表面凹凸不平。做工很差，，，，，
计算机,0,塑料味重，机身较薄，用到现在有过一次蓝屏！不知道什么原因，观察中。
计算机,0,屏幕是06三星屏，虽然不是雪花屏，不过效果确实非常一般，和LED的效果更没法比了。A面好像不是镁铝合金的了，指纹识别也取消了，以前的老型号都是有的（芯片组也不一样）
计算机,0,完美支持vista，但是不习惯。装xp要刷bios！（很简单，没那么玄）！系统盘必须要带有ICH9驱动！只有开机有一下爆音，开始后完美使用，托盘区有小喇叭图标！
计算机,1,1.性价比高，能流畅运行游戏。 2.订单处理效率高。 3.物流快捷。
计算机,0,键盘用起来觉得有点松，没有其他牌子感觉弹性那么好那么紧实。没有蓝牙是一大遗憾。
计算机,1,不错，性价比很高。性价比很高，系统的评分也很高，总体来说不错。
计算机,1,"做工精细,那出去贴膜的时候,连卖电脑的人的都说做工很好! 鼠标很好用,不需要鼠标垫,以前买的联想的电脑,随即怎送的鼠标就没有这个好,没有鼠标垫就用不起来."
计算机,0,"为什么玩魔兽争霸有的时候会卡?完流行蝴蝶剑直接显示不出来,甚至黑屏.512的显卡还这么垃圾?"
计算机,1,较小，蓝色也比较漂亮，软件及系统都很好，很快，足够一般使用了
计算机,0,送货慢，4号发货，直到10号下午才收到。老慢牛阿！  分区不合理。
计算机,1,挺好，虽然买完第二天就降了100，不过无所谓做工说得过去没加内存。VISTA慢些第一次在京东买，送货快，调整了两次送货时间，客服挺耐心（表扬潘家园站）
计算机,0,第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过
计算机,0,6199买的，相比其他网友，没有赶上5850的特价，买贵了，连个VISTA、驱动光盘都不送。机器比想像中的要厚重。我没有京东5000-200券。
计算机,0,自带的系统太傻比，要在bios设置中把sata关闭，然后安装其他系统。
计算机,1,样子很漂亮，很喜欢！就是送货速度有点慢！呵呵，希望有所改进！
计算机,0,装系统麻烦，如果不想用Vista或者Win7的话，我折腾了很久，用那个深度订制的XP安装盘搞定的。随机不带驱动盘，也不好，只能上网下载
计算机,1,外观漂亮，就是不知道是不是耐脏。这个白色不是钢琴烤漆，不容易收集指纹，还好。配置比较均衡，自己加个内存就好。
计算机,1,thinkpad品牌号召力是非常好的，联想收购了ibm pc部门后把商务机的研发全放在thinkpad品牌上了。专业的就是好！
计算机,1,1、非常轻，电源也小，平时是放在大包里背来背去的，这下负重减轻多了，爽~原来用的是戴尔的12.1寸，跟小黑比起来就重的多， 2、噪音低，运转基本没什么声音 3、散热好，连续长时间使用温度也不高
计算机,1,不用烤漆的好了。这次发货很快，25日上午下的单，26日上午就收到货了。很满意
计算机,0,装机要改BIOS 散热不怎么样 3dmark06运行未响应，可能是amd的cpu要装补丁
计算机,1,材质的感觉不错，自己弄个螺丝刀都没打开后盖，最后是到成都Thinkad服务站让他们帮忙装的内存。还免费把分区做了，一键恢复也没破坏，很满意。 加上1G速度还行，看高清电影效果很不错，游戏还没怎么跑过。
计算机,1,速度不错，跑vista没有问题，并且附送xp恢复盘，比较人性化。在国内卖的Thinkpak T400中算是性价比好的了。
计算机,1,外观漂亮，悬浮键盘很美观，速度还可以，LED屏色彩还不错。送个杀毒软件，送个散热垫，散热垫风力有些小，不过很实用。回家分区格式化，做了个Xp集成SATA驱动的安装盘（参考http://blog.chinaunix.net/u2/69856/showart_704523.html），安装带SATA驱动的系统一次通过，很是欣慰。
计算机,1,安全防护好、双系统盘，不用担心驱动问题、键盘好用、联想客服服务态度真好！
计算机,1,外观不错~   还没发现什么明显的毛病 不开机看邮件这个有点意思
计算机,0,1）电源插头不紧，容易脱落；2）鼠标左右键不灵敏，松动；3）散热不好，系统有时运行特慢；4）运行有吵声，如果要求不高的话倒不是什么问题；5）表面漆容易刮花，稍不留意就有刮痕。
计算机,0,"我去取货,发现降价了,郁闷,右托盘好象有点合不拢,有缝隙,开机硬盘响 那一下,声音比较大,听了不舒服.没有设相头."
计算机,0,装系统还是挺麻烦的，驱动又不太好找，散热口在左手这边，散热口会热，但是手托处和键盘上面不会热。光驱运行的时候振得太厉害了，放在腿上跟按摩器一样！
计算机,1,做工非常精致，可于进口的SONY小本媲美， 帮老婆选的，比自己的HP和朋友的DELL做工要好很多，超静音
计算机,1,进BIOS，configuration 改成IDE接口就行！ 散热不好！太热了，建议价钱或者少出点钱购买其他款机器！
计算机,0,键盘之间的间隙太大了，还不如节省点空间把机子做的更小巧点儿呢
计算机,0,USB接口太少，只有两个，而且都在机身右下角位置，外接一个USB鼠标就会觉得很碍事――当然换成蓝牙鼠标就好了。
计算机,0,估计是太亮的原因，眼睛疼，担心是雪花屏，调暗点眼睛就舒服了。 机箱比较旧，机箱标明出厂时4月15日，电源线方面甚至有一根没包装，有点怀疑是返修机。电池在使用过程中只能显示百分比，不能显示剩余时间。
计算机,0,为什么商务笔记本却没有摄像头呢？如果开网上会议之类的还得单配摄像头，不知道研发人员怎么考虑的。4芯的电池只能用两个多小时吧，有点不太够呵呵~不知是不是VISTA系统的缘故，开机和关机超级超级慢。
计算机,1,配置可以，价格比村里报价要低，性价比挺高。 装XP系统也很顺利。
计算机,0,散热一般，本来写没有内胆包，另外花钱买了一个，结果发现原来是配的，买了没两天就掉了200大洋
计算机,0,有点重，有点厚；屏幕外框宽了点，要是窄点就好了；触摸板手感不行。LINUX系统用起来非常不习惯。
计算机,1,便宜，便宜没好货。唉 蕊片太次了，不散热，开机不到几分钟，就有吵音   只有3个USB
计算机,1,价格比较实惠，看着也挺讨人喜欢的。升级仓上没易碎标签，不知道是不是鼓励升级？或者是忘记贴了？？包装盒上有完好封条。
计算机,1,华硕出品，做工精良，手感好，外形时尚。本人一年前开始用华硕EPC900，相比之下，EPC 1000HE的键盘手感比900的要好，尺寸大了，男士也用得舒服。还有，1000HE的触摸板用起来很舒服，华硕对人性化的追求是从没停止过的，每一代的产品都令人惊喜。最后，该款EPC的卖点是电池续航长。尽管实际上没有9.5小时，但是用上7个小时是没问题的，完全可应付移动办公，比EPC900的1.5小时提高了不少。
计算机,1,拿到电脑，自己把内存条装上，这个本本样子很漂亮，稳重，键盘用着很舒服，摄像头很清楚，还有鼠标很漂亮 。还可以做镜子。
计算机,1,配置不错，比我在这里买的F8H585的要高的多。送货也凑合，其实要用顺风了，但是邮费186元，哇，抢劫啊！还有包包的质量不错。
计算机,1,外型超漂亮，?像?清晰，??、?牙很方便，我加了?2G的apcer?存，?行超快！散?我?得可以啊，不?。
计算机,1,做工不错，外壳也很漂亮。测试了一下还行！~中通很快啊，13号下午的订单，今天早上就收到了。
计算机,0,很倒霉的发现电脑的麦克有问题，用skype通话时对方听不清我的声音，已经发回换货。希望只是个别情况。
计算机,1,外观很不错，速度也可以，买回来重装系统后连续开了两天下载，很正常。
计算机,1,去自提点拿回来拆开一看，本本的体积很小，六芯的电池续航时间长，金属质感拉丝外壳做工和手感一流，键盘打字很顺畅、舒服，比一般本本好用，散热好，开得时间再长也不烫手，风扇声音很轻几乎听不到。屏幕很靓，很好看 ，电池很耐用，可以维持六小时，基本满足外出需求
计算机,1,周末买提货的，系统还没换，顺便熟悉了linux系统！！漂亮 美观！！
计算机,1,"很好的商品,购买后非常满意, 买的不后悔,以后还会推荐朋友购买这款产品"
计算机,1,答应当初买电脑送包，可到消灾快一个月了，还没有送，准备退货了，不诚信，以后买东西必须东西全才可以付款
计算机,1,外观漂亮、性能不错、运行XP很好的。屏幕超亮屏。第一次买Gateway，是别人推荐的，没想到真的不错。
计算机,0,装xp系统不方便，不提供驱动。 网卡驱动装的不是很顺利，用电源时发现不了网卡，用电池才发现硬件，装的网卡驱动。 感觉很诡异。。。。
计算机,1,总体还可以吧。装系统搞了半天，总算可以了。没有包，有包就好了。
计算机,1,各方面都不错，刚开始以为送货员把发货单号写错了，结果是邮局弄错了，误会京东商城的送货员了，在这里向京东商城道歉。
计算机,1,几天去取货的时候发现其实一点也不难看啊，屏幕虽然是LCD的，但是及其设计也很稳重，这样的配置，这样的价钱，真的挺值的！
计算机,0,既然屏幕小体积再小一点就更好了，这点事先是知道的，但总觉得有些别扭，那么宽的边框幸亏没买白色的，不然那大黑框一等很难看
计算机,1,配置合理，功能齐全，酒红色很好看，键盘很有弹性，手感好。 现在的价格也不错，没有发现亮点和暗点。 京东送货够快。
计算机,1,外观很好看，样子小巧，键盘没有想象中的小，用起来很舒服，很适合女孩子用.
计算机,1,刚收到货，从发货到收到很快，机子很好，没有什么磨损。而且配置都如产品介绍所说。可以说是相当棒！
计算机,0,c盘不分区很让人郁闷啊，我把旧电脑的东西传到本本里面了，结果使用了超过20G的空间，没有办法备份了
计算机,0,1、厚重，用单肩包背有点累 2、系统是Linux，自己装win系统倒无所谓，可连驱动也要自己在从官网下载，无语 3、散热还不错，也算安静。但D面触摸板的部位比较容易堆积热量，感觉比硬盘的位置还要热一点
计算机,1,就是冲着电池性能去的，看电影大概能用到5小时以上，用节电模式应该还能再长。机器整体做工不错，键盘用着很舒服。
计算机,0,装linux，说明书却是教windows使用，没有linux使用说明，也没有重装系统注意事项提醒，害的我这菜鸟差点新机刚到手还没用就得拿去维修。
计算机,1,小巧轻便，竟然比我的X61还轻，做工一贯的好。屏幕比X61亮，分辨率也高。
计算机,0,开机时和关机以后风扇声音很大， 没有系统和驱动盘，要是能一步到位就好了。
计算机,1,整体都还不错！键盘真的很喜欢，我一直用苹果，这个键盘有些访mac本本的，做的手感用惯其他的本的人可能不习惯，但时间长了，你就喜欢上了，很简洁现代！屏幕真的不赖！
计算机,1,轻便，而且样子不错，速度也很快，送的内存已经装上了，杀毒软件也用上了，小黑鼠也很喜欢，不错。
计算机,1,等了好几天终于拿到了，配置和品牌来说，都令人满意。商务个人来说都是好选择。
计算机,1,性价比高，无亮点，包装的不错，还有速度挺快的，晚上下的单，第三天中午就到了。
计算机,1,性价比高，用券后3199入手，装系统听说麻烦直接拿到电脑城里装，20块搞定，不过好像有个亮点。
计算机,0,本子的酒红色没有想象中的好看耀眼，没啥软件，都要自己装，有点麻烦，呵呵！另外，试机的一会功夫，就蛮热的，似乎散热不太好！
计算机,0,散热不是很好，不过送的散热器还可以将就用用，到天热的时候再看怎么样了
计算机,1,性价比还是蛮高的，此本本在本地卖6999，前台优惠99元，估计找老板便宜个300~500就差不多了，京东的东东还真的便宜。
计算机,1,质量还不错，模具做工很漂亮，led的屏幕显示效果不错，看着很舒服，cpu很棒，还带hdmi接口。
计算机,0,外观一般。笨重！ 用了2天，感觉音质一般，没有介绍的那样出色。 触摸板离键盘近，打字挺容易碰到！还没有习惯！
计算机,1,一、最显著的优点是电池使用时间长；二、配置比较齐全：无线、蓝牙、摄像必备的都有；三、做工还不错，烤漆的也比较漂亮；四、小巧便携，就一本杂志大小，一般书包就能装下；五、品牌还可以，网上的资料相对较全；六、一般情况下硬盘和风扇声音还不算太大。
计算机,1,完美三星屏，三星内存，改ide装xp，装sata驱动，一切顺利，音质不错，比我朋友的索尼强
计算机,0,1G内存稍微小点，计划增加1G改成xp后，有两个硬件无法识别，不知道什么东东
计算机,1,我很喜欢的一款，可惜自己刚买了其他的，刚给妹妹买了X200，差点不想给她了
计算机,0,送货时出了点问题，说是当天下午送到了，结果问了说过不来了。本来那天是当生日礼物的，耽误了一天。
计算机,1,入手三天，系统换成XP运行良好，散热不错，硬盘也还好。运行极品飞车12有一点点卡。音响很不错
计算机,0,内存是DDR3的话就更好了~ 京东的快递员敲门简直是用砸的。。。 而且不签收就不给验货，对客户来说很不公平
计算机,1,优点还真找不到啊，唯一的就是价格，系统没法用，找售后不关，说一大堆话，就是要让自己搞定。
计算机,1,原配设置下，将本的电源管理调整为高性能模式下，以1440*900跑3D mark 06，得分在4100+ 玩游戏基本是够用了。
计算机,1,此本价格便宜配置较高，最好的是硬盘驱都分好了而且还把驱动保存好了，装个xp就可以用了，非常方便哦
计算机,1,样子不错，没想象中破。。。键盘很舒服 是华硕里数得上来的。。。
计算机,0,散热系统比以前差多了 3小时烫手     到京东   说道多   检测耽误15个三包日 ，没法   到国家质检总局  也不了了之。   显示屏也差。 遇到个次品，无语。
计算机,1,"东西上午拿到了,和之前买的另一款sl400的样子一样,就是比它慢一点,不知道质量好不好,现在还没有发现问题东西还行,现在使用了半天还没有发现问题,就是慢一点"
计算机,0,按完 WINDOS7后 开极品飞车10很卡 不知道原因  左侧腕托处温度比较热
计算机,0,显卡低级和其它配置不相符。另外就是运行预装的VISTA慢，真的是一分价钱一分货，看小黑比这配置低的运行VISTA都比这快多了。刚改XP了
计算机,1,电池强劲，虽然没有达到9.5小时，但初次使用觉得6小时应该有的 。 键盘舒服，尺寸大小合适。
计算机,0,随机说明和实际不相符。系统光盘是个空纸片，没有有用的光盘，只有一个单词软件。 介绍说的一个很有用的手写输入软件没有，需要给出网上下载地址
酒店,0,离地铁站有点远，房门隔音差，地毯脏
酒店,1,酒店服务真的很好，房间也很整洁。从阳台可以看到海景，海上有好多停着的船只，蛮有感觉的。自助早餐很不错，品种还是蛮丰富的。
酒店,1,总体感觉性价比较高，很适合拖家带口出游居住，房间比较干净，服务员都很热情，游泳池不错，小孩子玩得很开心。只是我们住的套房有个卫生间的门不能锁，需要派人在门口站岗，有点搞笑。
酒店,1,第一次去郑州出差就住的这家，总体感觉还是不错的。房间的一次性用品相对给的是这些酒店中质量最好的。卫生意设计的很有意思，空间利用非常合理。坐便的私密性处理的很好。
酒店,1,"豪华双人间的床很大,一张单人床已经有我在香港住的双人大床那么大,一些细节也挺有意思的,象放在床头的小信封会有一颗糖果和会告诉你明天的天气.就是毛巾有点旧.浴室里也没有可以晾衣服的线.补充点评 2007年2月28日 ： 外面有点旧和脏,我们刚到的时候还犹豫着要不要换一家呢,后来看到里面还是不错的,是时候该装修一下外面了"
酒店,0,地毯有异味
酒店,1,"5月21日入住,大床房空间很大,和价格相符.如再便宜点就更有竞争力.宾馆反馈 2008年6月27日 ： 感谢您的点评及对我们酒店的赞赏,从6.28日起我们每个周末都有优惠的房价,欢迎您下次入住."
酒店,0,房间隔音效果超级差，晚上竟然能听到外面在搓麻将和讲话声！半夜被吵醒好几次，我晕死！！
酒店,0,酒店是旧房改造，怪味根本无法忍受，若不是酒店不肯退当天的钱，我连这一晚也决不会呆。酒店没有提供饮食，旁边的永和超贵，没有什么好吃的。不明白其他朋友怎么给这么高分？
酒店,1,今年年初新开的酒店，房间设施很新，感觉十分不错，性价比很高，在宝山区个人认为比宝山宾馆好很多。到宝钢办业务的人员最佳选择。
酒店,1,"单人间的价格物超所值.早餐不错.服务也好,很人性化.呵呵,第一次碰到卫生间马桶里撒花瓣的宾馆.不过酒店的洗浴中心,美容美发都在装修中不能使用.预定时没有提到."
酒店,0,"说了返现也不能返，白白浪费112, 花了将近四百就一个特别潮的屋子，马桶还不干净，早知道就定一个远好于这的酒店了. 感觉很亏，不值得，不推荐."
酒店,0,"房间小的可怜,写字台前如果放个椅子那就和床是零距离了.服务很差,凌晨3点多前台服务员同客人吵架约一个小时,整个楼道房客都无法休息,也许对方是无理取闹,但是事后酒店并没有向客人说明情况并道歉,把所有责任都推给对方,总之长沙之行很失望,小地方毕竟是小地方,但是反过来讲,湖南台办的还是不错的."
酒店,0,酒店位置比较偏远，但是在机场的2号航站楼27号出口有酒店接送车辆到酒店，还算可以。 酒店的设施环境还可以接受，但是房间的卫生比较一般，可能是比较旧的缘故。 希望可以改善。
酒店,1,每次到常州都是住这个酒店，各方面条件都不错！以后还会一直住在这里。要说缺点那么就是房间内的电视遥控器不够灵敏，面盆的水龙头设计不合理了。
酒店,0,熟悉的酒店都住满了，迫不得已又住了一次。发现更垃圾了。总之，如果不是迫不得已，千万不要住次酒店。枕头发黑，床单发黄，房间超级小，卫生间异味和公共厕所差不多，房间异味更不用说了。
酒店,1,鹭江宾馆的位置非常好，交通轮渡可谓四通八达。宾馆旁边是步行街，对面是鼓浪屿，如果住海景房的话，鼓浪屿全景尽收眼底。宾馆入住和退房都比较快的，房间不错，早餐也可以的。下次去厦门还会住的。
酒店,0,价格便宜的好像是1号楼，太差，空调无暖气，无宽带，千万不要住。可以推荐汽车站对面交通局开的宾馆，有宽带。也方便。龙岩象个县级市，不好打的士。
酒店,0,前几日山西旅游到大同，通过电话定了这个酒店。总体感觉非常不爽。房间刚刚够上三星标准，偏偏报了一个四星；入住后感觉就是一个洗浴中心，房间不隔音也比较乱。第二天结帐又是内部结算又是房间内的物品损坏，上去一看又说查错了，真的不知道搞什么。下回请携程推荐时注意一下酒店品味。不要砸招牌。
酒店,0,前台人员态度冷淡。完全无工作热情！
酒店,0,１、设备陈旧。墙纸剥落，毛巾破旧，灯泡不亮。２、使用日货。ＴＯＴＯ卫浴，ＳＯＮＹ电视。３、早餐奇差。整个餐厅没有小桌，都是十人的大桌，感觉就象一个大食厅。最可气的是没有水果，难以想象是一个四星级的酒店。４、价格混乱。本人是晚上10:48进酒店的，价格是420元，办完入住手续后发现晚上11:00后入住，价格为180元／晚，住三晚还送一晚，心中大感不平衡；总体感觉就一个字“差”。原本预定了两晚的房间，第二天一早8:30就逃出了酒店，搬到不远的新时空康年酒店。
酒店,1,总体还可以 价格比较合理 房间很干净 住着也很舒服
酒店,1,房间还可以，还有我去的时候大堂摆了一个楼盘的销售模型，感觉有点不适合。
酒店,0,"酒店很旧，前台服务态度也不太好，check in 的时候等了好久才给我们办理。结果第一间房间竟然是完全没打扫过的脏房间，满地垃圾。。换了第二间房间，可是房间里有一股很怪的味道，前台也有特价，如果直接通过酒店预订才100多块钱（其实这酒店也就值这个价）,通过携程却要288.黑。。。。携程确认的时候是有早餐的，结果酒店和我们说，因为房间比较紧张，早餐不送的。黑！本来准备住2天，这么黑的酒店，这么黑的价钱，勉强住一个晚上就赶紧离开了。吓死人！补充点评 2008年4月9日 ： 补充一下，我订的288可能是会展期间，所以携程价格高一些，可是酒店前台的价格依旧是100多的。"
酒店,1,"没想到在那个地方还藏着个五星酒店,我还以为旁边的美隆就算最好的了.住的是促销的398房间,还是比较划算的.下次还住.唯一遗憾的是房间内稍微简单了点.不过discounted price,cutting corners is acceptable,LOL"
酒店,0,房间没窗，不习惯，早餐也很简陋，下次不想住了。
酒店,1,这个价位很不错的了，很干净卫生，而且离汽车站还算比较近，步行大概15分钟样子
酒店,0,酒店在一栋商务楼里，房间装修很差，抽屉都快掉下来了，卫生很糟糕，再也不会来住了。早饭到不错……
酒店,0,餐饮很差劲，牛排又贵又难吃。
酒店,0,差也！离机场不近，十分钟路程不方便。淋浴花洒坏了，烧开水的壸有塑料味不敢喝，电视看不了，wi一Fi没有，房价高不值得住。
酒店,1,房间很好，位置离地铁站很近。服务也很好。价钱公道。 大厅经理，副理 都很好。
酒店,1,房间设施和卫生还可以，但不幸的是酒店2楼还是3楼是歌厅，即使在6楼，夜里也可闻歌舞声，另外就是晚上有骚扰电话。
